target_id,label
TIC-229581160,exoplanet_transit
KIC-6286155,eclipsing_binary
TIC-296898634,blend_contamination
KIC-5385667,eclipsing_binary
KIC-8682094,exoplanet_transit
KIC-10259301,eclipsing_binary
TIC-95079513,exoplanet_transit
KIC-6129632,stellar_variability_or_other
TIC-288162228,exoplanet_transit
TIC-182078202,exoplanet_transit
TIC-150428703,exoplanet_transit
TIC-232608943,exoplanet_transit
KIC-9957627,exoplanet_transit
TIC-209752908,exoplanet_transit
TIC-280830734,stellar_variability_or_other
TIC-379286801,stellar_variability_or_other
TIC-234160911,exoplanet_transit
TIC-344552721,exoplanet_transit
KIC-3425851,exoplanet_transit
KIC-7630658,eclipsing_binary
TIC-275717567,exoplanet_transit
KIC-11075279,exoplanet_transit
KIC-6688318,stellar_variability_or_other
KIC-7135852,exoplanet_transit
TIC-123482865,exoplanet_transit
KIC-8574270,eclipsing_binary
TIC-287948915,exoplanet_transit
TIC-374155286,exoplanet_transit
TIC-408508003,exoplanet_transit
TIC-134537478,exoplanet_transit
KIC-7097534,eclipsing_binary
TIC-1271152446,exoplanet_transit
KIC-8573168,blend_contamination
KIC-8655354,eclipsing_binary
KIC-7769072,eclipsing_binary
TIC-304426002,exoplanet_transit
KIC-5816806,eclipsing_binary
TIC-153723304,exoplanet_transit
TIC-421184129,exoplanet_transit
KIC-1725193,eclipsing_binary
TIC-102192004,exoplanet_transit
TIC-441444262,exoplanet_transit
TIC-443556801,exoplanet_transit
KIC-11098704,exoplanet_transit
TIC-349373192,blend_contamination
KIC-10268907,eclipsing_binary
TIC-22121296,exoplanet_transit
KIC-9592850,eclipsing_binary
TIC-38467100,exoplanet_transit
TIC-271052158,exoplanet_transit
KIC-7031992,eclipsing_binary
TIC-173612049,exoplanet_transit
KIC-5017058,eclipsing_binary
TIC-341815197,exoplanet_transit
KIC-7186436,stellar_variability_or_other
TIC-296850254,exoplanet_transit
TIC-271307949,exoplanet_transit
KIC-3328080,exoplanet_transit
KIC-6287313,exoplanet_transit
KIC-8847111,blend_contamination
KIC-11244137,exoplanet_transit
TIC-273774284,blend_contamination
TIC-152685831,blend_contamination
KIC-6606438,exoplanet_transit
TIC-13419950,exoplanet_transit
KIC-10858803,eclipsing_binary
TIC-286916251,exoplanet_transit
TIC-120602501,blend_contamination
KIC-9936698,eclipsing_binary
TIC-268125229,exoplanet_transit
KIC-11295426,exoplanet_transit
TIC-312221462,blend_contamination
TIC-202185707,exoplanet_transit
TIC-365712006,blend_contamination
KIC-5480640,exoplanet_transit
TIC-219466803,blend_contamination
KIC-10098540,stellar_variability_or_other
TIC-259126549,blend_contamination
TIC-269849065,exoplanet_transit
KIC-11619964,eclipsing_binary
KIC-5042210,exoplanet_transit
TIC-408636441,exoplanet_transit
KIC-1865864,exoplanet_transit
KIC-8158324,stellar_variability_or_other
KIC-4860932,eclipsing_binary
KIC-5553959,exoplanet_transit
KIC-3097352,eclipsing_binary
KIC-11192235,exoplanet_transit
TIC-248058363,exoplanet_transit
TIC-277833995,exoplanet_transit
TIC-302814895,blend_contamination
KIC-8873674,stellar_variability_or_other
KIC-8832512,exoplanet_transit
TIC-377064495,exoplanet_transit
KIC-11968463,exoplanet_transit
KIC-2707916,eclipsing_binary
KIC-10342248,eclipsing_binary
TIC-239722954,blend_contamination
KIC-7031732,eclipsing_binary
TIC-95660472,exoplanet_transit
TIC-63190194,exoplanet_transit
KIC-5791713,stellar_variability_or_other
TIC-334414389,exoplanet_transit
TIC-15654898,exoplanet_transit
KIC-8552565,eclipsing_binary
KIC-8524110,eclipsing_binary
TIC-143032776,eclipsing_binary
TIC-325468685,exoplanet_transit
TIC-149995163,exoplanet_transit
TIC-306990399,exoplanet_transit
TIC-256783400,exoplanet_transit
KIC-6183511,exoplanet_transit
KIC-3867593,eclipsing_binary
TIC-4605846,exoplanet_transit
TIC-336264393,exoplanet_transit
KIC-6310636,exoplanet_transit
TIC-422217860,exoplanet_transit
KIC-10208894,stellar_variability_or_other
TIC-367900542,exoplanet_transit
KIC-9543302,blend_contamination
KIC-3834322,eclipsing_binary
TIC-437736517,exoplanet_transit
KIC-10129482,eclipsing_binary
TIC-444413256,blend_contamination
KIC-9935983,exoplanet_transit
TIC-395790368,exoplanet_transit
KIC-3965201,exoplanet_transit
TIC-34068865,exoplanet_transit
TIC-175532955,exoplanet_transit
KIC-3730335,blend_contamination
KIC-5289857,exoplanet_transit
KIC-10616415,eclipsing_binary
TIC-272885406,exoplanet_transit
TIC-358289302,exoplanet_transit
TIC-172222885,exoplanet_transit
KIC-8193315,eclipsing_binary
TIC-25155310,exoplanet_transit
KIC-11147814,eclipsing_binary
TIC-229747848,exoplanet_transit
KIC-6286633,stellar_variability_or_other
KIC-10538176,exoplanet_transit
TIC-298897095,exoplanet_transit
TIC-107440797,exoplanet_transit
KIC-9351316,exoplanet_transit
KIC-4055774,eclipsing_binary
KIC-5103942,eclipsing_binary
TIC-232941965,exoplanet_transit
TIC-180285396,exoplanet_transit
TIC-45048546,exoplanet_transit
TIC-44647437,exoplanet_transit
KIC-11081504,exoplanet_transit
TIC-463402815,exoplanet_transit
KIC-4915638,exoplanet_transit
TIC-260541432,exoplanet_transit
TIC-35009898,exoplanet_transit
KIC-11013201,exoplanet_transit
KIC-1293379,exoplanet_transit
KIC-6962109,exoplanet_transit
TIC-272840455,exoplanet_transit
TIC-39464158,exoplanet_transit
KIC-6774880,exoplanet_transit
KIC-7601918,blend_contamination
KIC-4847832,eclipsing_binary
KIC-4164922,exoplanet_transit
KIC-5946568,exoplanet_transit
TIC-364007087,exoplanet_transit
TIC-219239945,blend_contamination
KIC-3219037,exoplanet_transit
TIC-61109252,stellar_variability_or_other
TIC-10974783,stellar_variability_or_other
KIC-7031126,eclipsing_binary
TIC-428685938,eclipsing_binary
KIC-8112013,exoplanet_transit
KIC-7542813,exoplanet_transit
KIC-3340313,eclipsing_binary
TIC-427332229,exoplanet_transit
TIC-230386259,exoplanet_transit
KIC-7866914,eclipsing_binary
TIC-128127712,exoplanet_transit
TIC-320324079,exoplanet_transit
KIC-4678919,eclipsing_binary
KIC-9412445,eclipsing_binary
KIC-11969988,exoplanet_transit
KIC-7033713,eclipsing_binary
TIC-311736478,exoplanet_transit
TIC-346015394,exoplanet_transit
TIC-326809267,exoplanet_transit
KIC-8548454,exoplanet_transit
KIC-9159242,eclipsing_binary
TIC-405255920,exoplanet_transit
KIC-7258902,eclipsing_binary
TIC-256783784,exoplanet_transit
TIC-241326434,exoplanet_transit
TIC-441158994,exoplanet_transit
KIC-4768756,eclipsing_binary
KIC-9873004,exoplanet_transit
KIC-10810859,exoplanet_transit
TIC-262499797,eclipsing_binary
KIC-6675056,eclipsing_binary
TIC-406318573,exoplanet_transit
KIC-9468848,exoplanet_transit
TIC-96736412,exoplanet_transit
TIC-387834907,blend_contamination
KIC-10527135,eclipsing_binary
TIC-157218656,exoplanet_transit
KIC-5816811,eclipsing_binary
TIC-156215204,stellar_variability_or_other
TIC-414919755,exoplanet_transit
TIC-108835813,blend_contamination
TIC-420114036,exoplanet_transit
TIC-147923561,exoplanet_transit
KIC-9967884,eclipsing_binary
KIC-5115688,exoplanet_transit
KIC-7117050,stellar_variability_or_other
KIC-11465869,stellar_variability_or_other
KIC-6953219,eclipsing_binary
KIC-5308777,blend_contamination
TIC-126357909,blend_contamination
TIC-78672342,blend_contamination
KIC-11395587,exoplanet_transit
TIC-355703913,exoplanet_transit
KIC-5130890,stellar_variability_or_other
KIC-7119080,stellar_variability_or_other
KIC-7979297,stellar_variability_or_other
TIC-117275513,exoplanet_transit
KIC-9282853,exoplanet_transit
KIC-6125481,exoplanet_transit
KIC-6591789,eclipsing_binary
KIC-10910878,exoplanet_transit
KIC-3534076,exoplanet_transit
TIC-36607746,exoplanet_transit
KIC-6525106,eclipsing_binary
TIC-298946836,exoplanet_transit
KIC-8058507,stellar_variability_or_other
TIC-348995212,stellar_variability_or_other
KIC-9429631,blend_contamination
KIC-9583881,exoplanet_transit
TIC-145904365,exoplanet_transit
KIC-3241662,eclipsing_binary
TIC-344927749,exoplanet_transit
KIC-11709244,exoplanet_transit
KIC-7094486,exoplanet_transit
KIC-12252732,stellar_variability_or_other
TIC-305948428,exoplanet_transit
KIC-10861715,stellar_variability_or_other
TIC-54272884,exoplanet_transit
KIC-9729691,exoplanet_transit
TIC-259274960,exoplanet_transit
KIC-5094412,stellar_variability_or_other
TIC-251894891,exoplanet_transit
TIC-18016577,exoplanet_transit
TIC-130611752,blend_contamination
TIC-321982642,exoplanet_transit
TIC-346338552,exoplanet_transit
KIC-9899216,eclipsing_binary
TIC-346855283,exoplanet_transit
KIC-4946584,blend_contamination
KIC-11494130,stellar_variability_or_other
TIC-325527653,exoplanet_transit
KIC-4814168,stellar_variability_or_other
KIC-6806632,stellar_variability_or_other
KIC-7377200,stellar_variability_or_other
KIC-12554051,stellar_variability_or_other
TIC-447061717,exoplanet_transit
KIC-2452440,eclipsing_binary
KIC-9180566,stellar_variability_or_other
TIC-289445553,exoplanet_transit
KIC-4367528,stellar_variability_or_other
KIC-6792124,eclipsing_binary
KIC-4927738,stellar_variability_or_other
KIC-11909686,eclipsing_binary
TIC-317060587,exoplanet_transit
KIC-5544903,blend_contamination
KIC-2157247,stellar_variability_or_other
KIC-10585887,stellar_variability_or_other
KIC-4370527,exoplanet_transit
KIC-8307489,eclipsing_binary
TIC-136848581,blend_contamination
KIC-8639908,exoplanet_transit
KIC-10068383,eclipsing_binary
KIC-8278073,exoplanet_transit
KIC-2010152,stellar_variability_or_other
TIC-335037151,exoplanet_transit
KIC-5174492,stellar_variability_or_other
KIC-8836224,stellar_variability_or_other
TIC-270471727,exoplanet_transit
KIC-8815031,stellar_variability_or_other
KIC-8616637,exoplanet_transit
TIC-31858843,exoplanet_transit
KIC-12004689,eclipsing_binary
KIC-9527915,exoplanet_transit
KIC-7376983,exoplanet_transit
TIC-383723559,blend_contamination
KIC-6878240,exoplanet_transit
KIC-5738698,eclipsing_binary
KIC-8559863,eclipsing_binary
TIC-228694725,stellar_variability_or_other
KIC-6206751,eclipsing_binary
TIC-430431091,exoplanet_transit
KIC-4750962,exoplanet_transit
TIC-261646133,exoplanet_transit
KIC-4043443,eclipsing_binary
KIC-9097892,eclipsing_binary
KIC-8240746,blend_contamination
TIC-463781038,exoplanet_transit
KIC-8278685,exoplanet_transit
KIC-10793576,exoplanet_transit
TIC-303502327,exoplanet_transit
KIC-10815677,exoplanet_transit
KIC-8459663,exoplanet_transit
TIC-469523619,exoplanet_transit
KIC-12365000,stellar_variability_or_other
TIC-374919956,exoplanet_transit
TIC-319735319,blend_contamination
TIC-281100535,stellar_variability_or_other
KIC-4741126,exoplanet_transit
KIC-8379705,exoplanet_transit
KIC-8892157,exoplanet_transit
TIC-396896334,exoplanet_transit
KIC-9044060,exoplanet_transit
TIC-184733148,exoplanet_transit
KIC-5992270,exoplanet_transit
KIC-4150703,eclipsing_binary
KIC-8546464,stellar_variability_or_other
TIC-70524163,exoplanet_transit
KIC-6222898,eclipsing_binary
TIC-326662822,exoplanet_transit
TIC-254209017,exoplanet_transit
KIC-5193386,eclipsing_binary
KIC-5308537,exoplanet_transit
KIC-9836959,exoplanet_transit
KIC-3858824,eclipsing_binary
KIC-9278216,exoplanet_transit
TIC-293954617,exoplanet_transit
KIC-7115384,eclipsing_binary
TIC-425220920,blend_contamination
TIC-441697509,exoplanet_transit
TIC-457649900,exoplanet_transit
TIC-449197624,blend_contamination
TIC-406684949,stellar_variability_or_other
KIC-4142768,stellar_variability_or_other
KIC-5894972,stellar_variability_or_other
TIC-437704321,exoplanet_transit
TIC-9032367,exoplanet_transit
KIC-5475735,eclipsing_binary
TIC-127426341,exoplanet_transit
TIC-150271680,blend_contamination
KIC-11466960,blend_contamination
KIC-10091110,eclipsing_binary
KIC-12456063,exoplanet_transit
KIC-6690082,exoplanet_transit
TIC-55275863,exoplanet_transit
KIC-1026957,exoplanet_transit
TIC-229750058,exoplanet_transit
TIC-311252710,exoplanet_transit
KIC-6862332,eclipsing_binary
TIC-237929468,exoplanet_transit
TIC-271168962,exoplanet_transit
TIC-336267424,blend_contamination
TIC-77156829,exoplanet_transit
KIC-3231341,exoplanet_transit
KIC-2997178,blend_contamination
KIC-11615258,stellar_variability_or_other
KIC-7767559,eclipsing_binary
KIC-2165352,blend_contamination
TIC-427654774,blend_contamination
KIC-9974142,stellar_variability_or_other
KIC-5020034,eclipsing_binary
TIC-69356857,exoplanet_transit
TIC-195933415,exoplanet_transit
TIC-165202476,exoplanet_transit
TIC-7583660,exoplanet_transit
TIC-147430118,exoplanet_transit
TIC-262470965,stellar_variability_or_other
KIC-9344623,eclipsing_binary
TIC-153651591,blend_contamination
TIC-88902249,exoplanet_transit
KIC-7605093,exoplanet_transit
KIC-7671594,eclipsing_binary
KIC-3233043,eclipsing_binary
TIC-281979481,blend_contamination
TIC-186541435,exoplanet_transit
KIC-10340228,eclipsing_binary
KIC-6285906,stellar_variability_or_other
KIC-4851195,eclipsing_binary
KIC-4180396,stellar_variability_or_other
KIC-11305996,eclipsing_binary
KIC-5039441,eclipsing_binary
TIC-204698337,exoplanet_transit
TIC-403368444,exoplanet_transit
KIC-11465813,stellar_variability_or_other
KIC-8265218,exoplanet_transit
TIC-58858008,exoplanet_transit
KIC-8590776,stellar_variability_or_other
KIC-7183745,exoplanet_transit
TIC-348756659,exoplanet_transit
KIC-7970629,eclipsing_binary
TIC-396794358,exoplanet_transit
KIC-2713049,exoplanet_transit
TIC-407495930,exoplanet_transit
TIC-394050135,exoplanet_transit
TIC-160074939,stellar_variability_or_other
KIC-8095110,eclipsing_binary
KIC-7186665,eclipsing_binary
KIC-8302450,eclipsing_binary
KIC-10581308,exoplanet_transit
KIC-9875711,exoplanet_transit
KIC-10973664,exoplanet_transit
TIC-421990278,exoplanet_transit
KIC-3663173,exoplanet_transit
KIC-12121701,stellar_variability_or_other
KIC-7440715,exoplanet_transit
TIC-219698950,exoplanet_transit
TIC-38460940,exoplanet_transit
TIC-450649506,exoplanet_transit
TIC-363417404,exoplanet_transit
TIC-4619242,stellar_variability_or_other
KIC-5529385,exoplanet_transit
TIC-386131764,exoplanet_transit
TIC-90935995,exoplanet_transit
TIC-274911536,exoplanet_transit
TIC-233287217,exoplanet_transit
TIC-41387532,stellar_variability_or_other
KIC-5869272,stellar_variability_or_other
TIC-360816296,exoplanet_transit
TIC-299799658,exoplanet_transit
TIC-224245334,exoplanet_transit
KIC-9085039,exoplanet_transit
KIC-12352520,exoplanet_transit
TIC-50618703,exoplanet_transit
KIC-8081239,exoplanet_transit
TIC-307456716,stellar_variability_or_other
TIC-112395568,blend_contamination
KIC-4927734,stellar_variability_or_other
TIC-238506223,exoplanet_transit
KIC-4753561,eclipsing_binary
KIC-7659389,exoplanet_transit
KIC-11655826,exoplanet_transit
TIC-376632626,exoplanet_transit
TIC-399868187,exoplanet_transit
KIC-9520443,eclipsing_binary
TIC-17005768,blend_contamination
TIC-148679712,exoplanet_transit
TIC-243313296,exoplanet_transit
KIC-10743600,eclipsing_binary
TIC-418301643,exoplanet_transit
TIC-304363215,exoplanet_transit
TIC-67349298,exoplanet_transit
KIC-4586482,stellar_variability_or_other
TIC-232079930,stellar_variability_or_other
TIC-385105624,blend_contamination
TIC-289931756,exoplanet_transit
KIC-7115200,eclipsing_binary
KIC-1724719,exoplanet_transit
TIC-160103855,exoplanet_transit
TIC-241196395,stellar_variability_or_other
TIC-154089169,exoplanet_transit
KIC-11177676,exoplanet_transit
KIC-3758922,exoplanet_transit
KIC-9351920,exoplanet_transit
KIC-9580992,exoplanet_transit
TIC-76761591,stellar_variability_or_other
KIC-6962901,eclipsing_binary
KIC-7708215,eclipsing_binary
KIC-8978528,exoplanet_transit
TIC-441122551,exoplanet_transit
KIC-6620003,eclipsing_binary
KIC-10468885,exoplanet_transit
TIC-142748283,exoplanet_transit
TIC-150271800,exoplanet_transit
KIC-7663405,exoplanet_transit
KIC-8694309,blend_contamination
KIC-10294613,eclipsing_binary
TIC-22069559,exoplanet_transit
KIC-9091755,blend_contamination
TIC-348684814,exoplanet_transit
TIC-466928064,exoplanet_transit
TIC-157572174,exoplanet_transit
KIC-5024268,eclipsing_binary
TIC-262148317,exoplanet_transit
KIC-7131760,exoplanet_transit
KIC-5444392,eclipsing_binary
TIC-53307409,exoplanet_transit
TIC-468396217,exoplanet_transit
TIC-259099556,stellar_variability_or_other
KIC-5529501,eclipsing_binary
KIC-8044600,blend_contamination
TIC-234112540,exoplanet_transit
TIC-126322519,exoplanet_transit
KIC-9964748,blend_contamination
TIC-165763244,exoplanet_transit
TIC-394672497,exoplanet_transit
KIC-5809890,exoplanet_transit
TIC-454361389,exoplanet_transit
KIC-9458266,exoplanet_transit
KIC-3858988,eclipsing_binary
KIC-7281410,eclipsing_binary
TIC-445859771,exoplanet_transit
TIC-220524097,exoplanet_transit
KIC-3110177,exoplanet_transit
TIC-399058051,exoplanet_transit
TIC-18373995,exoplanet_transit
TIC-17409453,exoplanet_transit
TIC-317170536,exoplanet_transit
TIC-98613492,blend_contamination
KIC-4072333,blend_contamination
TIC-65845738,exoplanet_transit
TIC-83148519,exoplanet_transit
KIC-9449320,stellar_variability_or_other
KIC-2422820,exoplanet_transit
KIC-10341787,eclipsing_binary
KIC-5964985,stellar_variability_or_other
KIC-10933306,exoplanet_transit
KIC-8381693,stellar_variability_or_other
TIC-366443426,exoplanet_transit
KIC-4677282,eclipsing_binary
TIC-165412561,stellar_variability_or_other
KIC-10068024,eclipsing_binary
TIC-166671025,exoplanet_transit
KIC-4548098,exoplanet_transit
KIC-9613070,eclipsing_binary
TIC-317134140,exoplanet_transit
KIC-9286088,exoplanet_transit
KIC-9345819,eclipsing_binary
KIC-4844367,exoplanet_transit
TIC-245509452,exoplanet_transit
KIC-5794570,exoplanet_transit
TIC-440777904,exoplanet_transit
TIC-279769094,exoplanet_transit
KIC-9776794,exoplanet_transit
KIC-5641294,eclipsing_binary
TIC-384034837,exoplanet_transit
KIC-9965439,exoplanet_transit
TIC-447054140,exoplanet_transit
KIC-4940376,exoplanet_transit
TIC-96829917,exoplanet_transit
TIC-209707800,exoplanet_transit
TIC-317089770,exoplanet_transit
TIC-284418751,exoplanet_transit
TIC-441234277,exoplanet_transit
TIC-65737977,exoplanet_transit
TIC-388089437,stellar_variability_or_other
TIC-37862966,exoplanet_transit
TIC-71083829,exoplanet_transit
KIC-12785320,exoplanet_transit
TIC-141524447,exoplanet_transit
TIC-16288184,exoplanet_transit
TIC-55748194,stellar_variability_or_other
KIC-9527334,exoplanet_transit
TIC-349576261,exoplanet_transit
KIC-5785279,exoplanet_transit
KIC-7939761,exoplanet_transit
TIC-128558444,exoplanet_transit
TIC-430666395,stellar_variability_or_other
TIC-66620917,exoplanet_transit
KIC-5456319,blend_contamination
TIC-123702439,stellar_variability_or_other
KIC-8803757,exoplanet_transit
TIC-309787037,blend_contamination
KIC-4466356,eclipsing_binary
TIC-332564140,exoplanet_transit
KIC-9851123,eclipsing_binary
TIC-60527976,exoplanet_transit
KIC-6938264,exoplanet_transit
TIC-75417968,blend_contamination
TIC-212253390,exoplanet_transit
KIC-9886361,exoplanet_transit
TIC-443341002,exoplanet_transit
KIC-7032174,eclipsing_binary
TIC-423903016,exoplanet_transit
KIC-12120484,exoplanet_transit
KIC-8164012,exoplanet_transit
KIC-8750503,stellar_variability_or_other
KIC-10403228,exoplanet_transit
KIC-11657614,exoplanet_transit
KIC-5128673,exoplanet_transit
KIC-8733497,eclipsing_binary
TIC-105616091,exoplanet_transit
KIC-5895158,exoplanet_transit
TIC-233503636,blend_contamination
TIC-9441591,exoplanet_transit
KIC-11913013,eclipsing_binary
KIC-6695889,eclipsing_binary
KIC-12023089,eclipsing_binary
TIC-306663205,exoplanet_transit
TIC-143642240,exoplanet_transit
TIC-374908396,exoplanet_transit
KIC-6187341,exoplanet_transit
TIC-362709886,exoplanet_transit
KIC-11519134,eclipsing_binary
TIC-314375831,exoplanet_transit
TIC-354832924,exoplanet_transit
KIC-9481235,exoplanet_transit
TIC-335655755,exoplanet_transit
TIC-112037211,exoplanet_transit
KIC-11507101,exoplanet_transit
TIC-287959034,stellar_variability_or_other
KIC-4366323,exoplanet_transit
TIC-74484423,exoplanet_transit
KIC-11455181,exoplanet_transit
KIC-9595956,eclipsing_binary
KIC-6525193,eclipsing_binary
TIC-354442783,blend_contamination
TIC-425817867,exoplanet_transit
TIC-350584963,exoplanet_transit
TIC-365021641,exoplanet_transit
TIC-119178132,exoplanet_transit
KIC-9012244,stellar_variability_or_other
KIC-6049190,exoplanet_transit
KIC-7117126,eclipsing_binary
KIC-10090257,eclipsing_binary
KIC-11342416,exoplanet_transit
TIC-39174810,exoplanet_transit
KIC-3941219,stellar_variability_or_other
KIC-4750669,exoplanet_transit
TIC-463754499,exoplanet_transit
KIC-11250587,exoplanet_transit
TIC-294283951,blend_contamination
KIC-9657636,stellar_variability_or_other
TIC-289264348,exoplanet_transit
KIC-8179190,blend_contamination
KIC-9022166,exoplanet_transit
KIC-6522750,eclipsing_binary
KIC-5031804,stellar_variability_or_other
TIC-363548415,exoplanet_transit
KIC-6438379,stellar_variability_or_other
KIC-6879183,exoplanet_transit
KIC-2445134,eclipsing_binary
KIC-5616628,stellar_variability_or_other
TIC-448589187,exoplanet_transit
TIC-275722992,exoplanet_transit
TIC-229536616,blend_contamination
KIC-6517255,stellar_variability_or_other
TIC-77044471,exoplanet_transit
TIC-429036977,exoplanet_transit
KIC-11499228,exoplanet_transit
KIC-9153554,blend_contamination
TIC-269859655,exoplanet_transit
TIC-144401492,exoplanet_transit
KIC-7941635,stellar_variability_or_other
KIC-7687365,exoplanet_transit
TIC-32090583,exoplanet_transit
KIC-8409295,exoplanet_transit
TIC-129991079,stellar_variability_or_other
TIC-415976665,exoplanet_transit
KIC-10407086,eclipsing_binary
KIC-5621294,eclipsing_binary
KIC-11444952,eclipsing_binary
KIC-5015027,stellar_variability_or_other
KIC-4179201,exoplanet_transit
KIC-8848115,eclipsing_binary
TIC-33945661,exoplanet_transit
TIC-331691841,exoplanet_transit
KIC-3544678,eclipsing_binary
TIC-29960109,blend_contamination
TIC-319482278,exoplanet_transit
KIC-8962007,blend_contamination
TIC-80567842,stellar_variability_or_other
KIC-9899410,eclipsing_binary
KIC-8015907,exoplanet_transit
TIC-307734818,exoplanet_transit
KIC-7690782,exoplanet_transit
TIC-88863718,exoplanet_transit
TIC-422554579,exoplanet_transit
TIC-23229805,exoplanet_transit
KIC-4760746,eclipsing_binary
KIC-10026457,eclipsing_binary
KIC-6342980,stellar_variability_or_other
TIC-40292751,exoplanet_transit
KIC-5709103,eclipsing_binary
KIC-1871483,exoplanet_transit
KIC-5283728,exoplanet_transit
TIC-149282072,blend_contamination
KIC-11147276,eclipsing_binary
KIC-11513441,blend_contamination
TIC-329888006,stellar_variability_or_other
TIC-310003988,exoplanet_transit
TIC-272049972,blend_contamination
TIC-29105766,exoplanet_transit
KIC-3644399,eclipsing_binary
KIC-11030711,exoplanet_transit
TIC-18310799,exoplanet_transit
KIC-6707942,eclipsing_binary
KIC-4750406,stellar_variability_or_other
TIC-348538431,exoplanet_transit
TIC-425508314,exoplanet_transit
KIC-3124412,eclipsing_binary
KIC-9718066,exoplanet_transit
KIC-3848948,exoplanet_transit
KIC-5793275,exoplanet_transit
KIC-7132542,eclipsing_binary
KIC-5392871,eclipsing_binary
TIC-350995812,blend_contamination
KIC-5942093,exoplanet_transit
KIC-11444974,stellar_variability_or_other
TIC-222485202,exoplanet_transit
TIC-287326127,exoplanet_transit
TIC-333473672,exoplanet_transit
KIC-3962728,eclipsing_binary
TIC-382625239,exoplanet_transit
TIC-147797743,exoplanet_transit
TIC-127315102,blend_contamination
TIC-172353721,exoplanet_transit
TIC-169958952,exoplanet_transit
TIC-139314045,exoplanet_transit
TIC-177414713,exoplanet_transit
TIC-407591297,exoplanet_transit
TIC-429302040,exoplanet_transit
TIC-81055189,exoplanet_transit
KIC-11044770,eclipsing_binary
KIC-9520838,exoplanet_transit
TIC-441012828,exoplanet_transit
TIC-30254887,exoplanet_transit
TIC-459215281,exoplanet_transit
KIC-5005121,exoplanet_transit
KIC-6464285,eclipsing_binary
KIC-8413968,stellar_variability_or_other
KIC-8242769,exoplanet_transit
KIC-9655711,exoplanet_transit
TIC-272782368,exoplanet_transit
KIC-5305471,eclipsing_binary
TIC-270048796,exoplanet_transit
KIC-3544689,eclipsing_binary
TIC-13574009,exoplanet_transit
KIC-9291629,stellar_variability_or_other
TIC-102848207,exoplanet_transit
KIC-8959839,exoplanet_transit
KIC-9642018,eclipsing_binary
TIC-61117473,blend_contamination
KIC-5637036,stellar_variability_or_other
TIC-178657161,exoplanet_transit
TIC-179582003,exoplanet_transit
KIC-2012722,stellar_variability_or_other
TIC-301235044,exoplanet_transit
TIC-441614965,exoplanet_transit
TIC-233569098,blend_contamination
KIC-10330115,exoplanet_transit
KIC-3834364,eclipsing_binary
KIC-3849155,eclipsing_binary
KIC-7300182,exoplanet_transit
KIC-9166870,eclipsing_binary
TIC-83053699,blend_contamination
KIC-8382339,blend_contamination
KIC-2710101,stellar_variability_or_other
KIC-5444548,exoplanet_transit
KIC-5023956,eclipsing_binary
KIC-9217583,exoplanet_transit
TIC-312508092,exoplanet_transit
KIC-9893278,stellar_variability_or_other
KIC-4933476,eclipsing_binary
TIC-336691874,exoplanet_transit
TIC-141762491,exoplanet_transit
KIC-5780715,exoplanet_transit
TIC-37348844,exoplanet_transit
TIC-35973654,exoplanet_transit
KIC-5603270,stellar_variability_or_other
KIC-11304987,eclipsing_binary
TIC-428003305,exoplanet_transit
TIC-280315875,exoplanet_transit
TIC-323966987,exoplanet_transit
TIC-415732733,exoplanet_transit
TIC-219821826,blend_contamination
TIC-145368316,exoplanet_transit
KIC-9334893,exoplanet_transit
KIC-10965588,exoplanet_transit
TIC-424747720,eclipsing_binary
KIC-6511182,exoplanet_transit
KIC-11506654,exoplanet_transit
TIC-33690636,blend_contamination
KIC-8308516,exoplanet_transit
KIC-8094221,stellar_variability_or_other
TIC-237924601,stellar_variability_or_other
KIC-10682541,exoplanet_transit
TIC-104195270,blend_contamination
KIC-3836450,eclipsing_binary
KIC-11337566,exoplanet_transit
KIC-5774349,exoplanet_transit
KIC-12735793,stellar_variability_or_other
KIC-9517242,stellar_variability_or_other
KIC-11760959,blend_contamination
KIC-8895758,exoplanet_transit
TIC-198458010,exoplanet_transit
KIC-11520465,stellar_variability_or_other
TIC-100097716,stellar_variability_or_other
KIC-9026248,exoplanet_transit
TIC-312689217,exoplanet_transit
TIC-377297285,exoplanet_transit
TIC-430528566,blend_contamination
KIC-5436338,exoplanet_transit
TIC-80478272,blend_contamination
KIC-5106313,exoplanet_transit
TIC-467666275,exoplanet_transit
KIC-5621299,eclipsing_binary
TIC-267215820,exoplanet_transit
KIC-9782691,exoplanet_transit
KIC-4070376,eclipsing_binary
KIC-9968924,exoplanet_transit
KIC-5298620,eclipsing_binary
KIC-7455553,eclipsing_binary
KIC-6677841,exoplanet_transit
TIC-369345064,exoplanet_transit
TIC-400899926,exoplanet_transit
TIC-268823307,exoplanet_transit
TIC-150437346,exoplanet_transit
TIC-102734241,exoplanet_transit
TIC-303586471,exoplanet_transit
KIC-10480982,eclipsing_binary
TIC-256561562,exoplanet_transit
KIC-4902030,eclipsing_binary
KIC-7810483,exoplanet_transit
TIC-950525831,exoplanet_transit
KIC-11568987,exoplanet_transit
KIC-11099109,stellar_variability_or_other
TIC-57011946,exoplanet_transit
KIC-8167996,exoplanet_transit
KIC-7552344,eclipsing_binary
TIC-219195044,exoplanet_transit
TIC-144138509,stellar_variability_or_other
KIC-11718144,exoplanet_transit
